DurationNormal CycleNormal IdleTimeNormal ZeroCountNormal Verdict
0.0 0.43887 0.00035 1.0 1
0.11427 0.77743 1e-05 0.75 1
0.08637 0.78683 0.5984 0.5 0
0.11534 0.42947 0.49137 0.25 0
0.06337 0.14107 0.26985 0.25 0
0.0618 0.05016 0.09797 0.25 0
0.06013 0.67085 0.15545 1.0 1
0.06107 0.14107 0.26985 0.5 0
0.68534 0.82759 0.21082 0.0 0
0.06158 0.14107 0.26985 0.0 0
0.08204 0.90909 0.07295 0.5 0
0.06164 0.55486 0.29615 0.75 0
0.11501 0.77743 5e-05 0.75 0
0.06013 0.67085 3e-05 1.0 1
0.06221 0.84639 0.24525 0.75 0
0.06578 0.50784 0.48101 1.0 0
0.06379 0.85893 0.01905 1.0 0
0.08067 0.43887 0.06456 0.5 1
0.06287 0.28213 0.16175 0.5 0
0.01878 0.55172 1e-05 0.0 0
0.06127 0.84639 0.51507 0.75 0
0.0592 0.29154 0.16706 0.5 1
0.06631 0.55486 0.0343 0.75 0
0.08222 0.78056 0.24621 0.25 0
0.0796 0.65204 0.02901 1.0 0
0.06072 0.5674 0.00977 1.0 0
0.06392 0.82132 0.05532 0.25 1
0.09091 0.62069 8e-05 0.0 0
0.06105 0.20063 0.33905 0.5 0
0.06194 0.05329 0.1029 0.0 0
0.06191 0.8652 0.03372 1.0 1
0.06351 0.05016 0.09899 0.25 0
0.06092 0.8652 1e-05 1.0 0
0.0652 0.31975 0.05338 1.0 0
0.06675 0.84639 0.24525 1.0 0
0.06497 0.83699 0.48068 0.75 0
0.07439 0.0721 0.09289 0.0 1
0.06196 0.8652 0.03437 0.25 0
0.06214 0.01254 0.0543 0.0 0
0.06079 0.60188 0.00253 0.75 0
0.0622 0.85893 0.01905 0.25 0
0.09091 0.58307 0.00334 0.0 0
0.08045 0.34169 0.00499 0.5 0
0.06215 0.82759 0.00854 1.0 0
0.06707 0.56113 0.01549 1.0 0
0.06165 0.1442 0.37278 0.5 0
0.06083 0.76176 0.00027 1.0 0
0.06174 0.28213 0.13203 0.5 0
0.6775 0.5674 3e-05 0.0 1
0.67979 0.78683 0.2893 0.5 1
0.00057 0.51411 0.0 1.0 0
0.06411 0.83699 0.20618 1.0 1
0.06185 0.83699 0.20618 1.0 1
0.0643 0.2069 0.00524 1.0 0
0.06196 0.28527 0.16178 0.75 0
0.14683 0.71787 0.27761 0.5 0
0.06412 0.19436 0.2742 0.75 0
0.0624 0.15047 0.00513 0.5 1
0.06414 0.82132 0.26982 0.75 0
0.06158 0.28213 0.16175 0.0 0
0.08136 0.95298 0.078 0.5 0
0.06348 0.5674 0.00977 1.0 0
0.06291 0.30408 0.03355 1.0 0
0.06091 0.83699 0.48068 0.75 0
0.06165 0.71787 0.28371 1.0 0
0.67169 0.84953 0.24959 0.0 1
0.06139 0.30408 0.03328 1.0 0
0.06557 0.50784 0.24095 1.0 0
0.11408 0.9279 0.03795 0.75 0
0.06346 0.09718 0.09824 0.5 0
0.70586 0.50157 0.0 0.0 0
0.06243 0.85893 0.0142 0.75 0
0.66084 0.8558 0.00076 0.0 1
0.06091 0.28213 0.16175 0.5 0
0.06377 0.85893 0.01905 1.0 0
0.06114 0.5674 0.00977 1.0 0
0.02826 0.31975 0.05355 0.25 0
0.11954 0.90596 0.00443 0.75 1
0.11767 0.22257 0.0 0.0 0
0.06284 0.01254 0.0 0.0 0
0.06181 0.69279 0.05988 0.5 0
0.07381 0.40439 0.32429 0.0 0
0.11947 0.77743 1e-05 0.75 1
0.06113 0.05016 0.10259 0.25 0
0.06472 0.90909 0.07295 0.5 0
0.06421 0.55486 0.0343 0.75 0
0.06282 0.53292 0.00915 0.75 0
0.05954 0.76176 0.19967 1.0 0
0.07936 0.82759 0.23941 0.5 0
0.06183 0.28527 0.16178 1.0 0
0.66392 0.82132 0.20599 0.5 0
0.0805 0.34169 0.00499 0.0 0
0.08127 0.87461 0.51557 0.75 0
0.06385 0.84326 0.00094 0.25 0
0.08221 0.2163 0.0 0.0 0
0.06225 0.05329 0.1029 0.25 0
0.69105 0.58621 1e-05 0.0 1
0.06145 0.07837 0.03443 0.0 0
0.06255 0.30408 0.03328 1.0 0
0.06439 0.02821 0.01868 0.0 0
0.09748 0.77743 5e-05 0.75 1
0.0632 0.53292 0.00915 0.75 0
0.06105 0.56113 0.01549 0.5 0
0.06186 0.05329 0.1029 0.0 1
0.1172 0.26332 0.06491 0.0 0
0.08085 0.85266 5e-05 0.5 0
0.06829 0.05329 0.1029 0.25 0
0.06096 0.01567 0.0 0.0 0
0.06549 0.40752 0.24005 1.0 0
0.06245 0.15047 0.01523 0.25 0
0.70759 0.64577 0.00021 0.5 1
0.06256 0.76489 0.46606 0.75 0
0.06474 0.82445 0.00081 1.0 0
0.06236 0.15047 0.00517 0.5 1
0.06165 0.2069 0.02534 0.75 0
0.06414 0.55486 0.0343 1.0 0
0.06266 0.85893 0.0142 1.0 0
0.06163 0.1442 0.37278 0.5 0
0.06288 0.28213 0.16174 0.75 0
0.06634 0.19436 0.2742 0.75 0
0.6635 0.79624 1e-05 0.25 0
0.06186 0.17241 0.04281 0.0 0
0.08681 0.95298 0.078 0.5 0
0.06467 0.28527 0.16659 1.0 0
0.0631 0.71787 0.28371 1.0 0
0.06191 0.50784 0.481 0.75 0
0.0627 0.76176 0.20001 1.0 0
0.09091 0.55172 0.00019 0.0 1
0.04255 0.90282 0.57435 0.5 1
0.05658 0.15987 0.36044 0.75 0
0.08108 0.44514 0.00307 0.5 1
0.0643 0.56113 0.0155 1.0 0
0.06124 0.67085 0.1557 1.0 0
0.06035 0.20063 0.28028 1.0 0
0.1178 0.96865 0.0161 0.75 1
0.70041 0.55486 0.00541 0.25 0
0.06224 0.50784 0.35801 1.0 0
0.06082 0.22571 0.05962 1.0 0
0.11601 0.77743 3e-05 0.75 1
0.08481 0.87147 0.00046 0.25 1
0.06775 0.3511 0.01426 0.25 0
0.0653 0.28213 0.16175 0.75 0
0.06069 0.57053 0.01402 0.75 1
0.67547 0.90282 0.00013 0.25 1
0.067 0.2069 0.00524 1.0 0
0.04379 0.77743 1e-05 0.75 1
0.06201 0.31975 0.0545 0.75 0
0.08516 0.7837 0.45291 0.75 0
0.06498 0.17868 0.0538 1.0 0
0.06124 0.57053 0.01402 1.0 0
0.14683 0.54545 0.29822 0.5 1
0.06359 0.56113 0.0155 1.0 1
0.12479 0.77743 5e-05 0.75 0
0.06714 0.2069 0.01004 1.0 0
0.06079 0.22884 0.00829 0.75 1
0.06323 0.5674 0.00977 0.75 1
0.06997 0.85893 0.0142 1.0 0
0.06528 0.31975 0.05338 1.0 0
0.07995 0.90909 0.61438 0.0 0
0.07152 0.05016 0.1079 0.25 0
0.08153 0.40439 0.00014 1.0 0
0.06322 0.57994 0.67248 1.0 0
0.06167 0.40752 0.11759 1.0 0
0.11787 0.90282 0.57885 0.75 1
0.06114 0.30408 0.03355 0.25 0
0.06344 0.30094 0.02962 1.0 0
0.06091 0.01567 0.0 0.0 0
0.06281 0.53292 0.00915 1.0 0
0.06148 0.85893 0.01905 1.0 0
0.06655 0.8652 0.01532 1.0 0
0.06364 0.28527 0.16659 1.0 0
0.06227 0.28213 0.13203 0.5 0
0.0618 0.41379 0.13084 0.75 0
0.06648 0.85893 0.0142 1.0 0
0.06223 0.14107 0.37301 0.5 0
0.06642 0.84326 0.02955 0.25 0
0.06237 0.56113 0.0155 0.5 0
0.06256 0.19436 0.31813 0.75 1
0.06517 0.09718 0.09824 0.5 0
0.67862 0.8558 0.24621 0.75 0
0.06441 0.05329 0.1029 0.25 0
0.06361 0.82132 0.26982 0.75 0
0.11446 0.95298 7e-05 0.75 1
0.05528 0.21003 0.03419 0.5 0
0.06196 0.05329 0.09694 0.25 0
0.06244 0.57994 0.36908 0.75 0
0.069 0.83699 0.21091 0.25 0
0.06601 0.76176 0.00057 0.25 0
0.06498 0.84639 0.24525 1.0 0
0.06001 0.57367 0.00908 0.75 0
0.06088 0.57994 0.59955 0.75 1
0.06504 0.28527 0.13346 0.25 1
0.08883 0.44514 0.04472 0.0 1
0.06352 0.15361 0.01536 0.25 0
0.01641 0.68652 0.09299 0.75 0
0.06516 0.82132 0.26982 1.0 0
0.06631 0.85893 0.0142 0.75 0
0.06319 0.85893 0.01905 0.75 0
0.11889 0.90596 0.00443 0.75 1
0.06188 0.71787 0.28371 0.25 0
0.08302 0.39812 0.00311 0.5 1
0.06268 0.32602 0.0191 0.25 1
0.67962 0.52038 2e-05 0.25 0
0.06346 0.28213 0.16175 0.75 0
0.06281 0.55486 0.0343 1.0 0
0.06189 0.02194 0.0 0.0 0
0.2109 0.39812 0.00021 0.0 1
0.06613 0.28527 0.16178 0.75 0
0.06371 0.71787 0.28371 1.0 0
0.06147 0.57367 0.01885 1.0 0
0.0631 0.55486 0.0343 0.75 0
0.06912 0.88088 1e-05 0.0 1
0.11324 0.77743 3e-05 0.5 1
0.06092 0.17868 0.0538 1.0 0
0.06191 0.19436 0.2742 0.75 0
0.0631 0.19436 0.2742 0.75 0
0.06075 0.30094 0.03446 0.75 0
0.08084 0.91223 0.10303 1.0 0
0.06177 0.55486 0.59962 1.0 0
0.08331 0.88088 1e-05 0.75 0
0.06291 0.31975 0.04945 1.0 0
0.06177 0.85893 0.01905 0.75 0
0.0631 0.84326 0.02955 0.75 0
0.07126 0.04389 3e-05 0.0 1
0.0617 0.83699 0.48167 0.75 1
0.06374 0.30094 0.02962 1.0 0
0.06208 0.53292 0.03459 1.0 0
0.11914 0.9279 0.03795 0.75 1
0.71274 0.55486 0.00541 0.25 0
0.06343 0.83699 0.19763 1.0 1
0.06172 0.01567 0.0 0.0 0
0.08153 0.85266 5e-05 1.0 0
0.68643 0.79624 0.00012 0.0 1
0.06168 0.55486 0.0343 0.5 0
0.06477 0.21003 0.32985 0.5 1
0.12737 0.77743 1e-05 0.75 1
0.06675 0.53292 0.03459 1.0 0
0.06361 0.50784 0.22717 0.75 0
0.06648 0.05329 0.1029 0.25 0
0.06097 0.2069 0.02535 0.0 1
0.09059 0.42947 0.49137 0.25 0
0.06337 0.76489 0.48791 0.75 0
0.06722 0.40125 0.00346 0.75 0
0.06167 0.71787 0.28371 1.0 0
0.08516 0.60502 0.14233 0.75 1
0.12218 0.77743 1e-05 0.75 1
0.06187 0.2069 0.01004 1.0 0
0.69477 0.85893 0.24625 0.5 1
0.06149 0.53292 0.00915 1.0 0
0.06148 0.09718 0.10316 0.5 1
0.0608 0.83699 0.19763 1.0 1
0.06211 0.84326 0.02955 0.75 0
0.06006 0.33856 0.0001 0.25 0
0.07957 0.70846 0.10317 1.0 0
0.06412 0.82132 0.26982 0.75 0
0.08784 0.55486 0.00061 0.5 0
0.06196 0.53292 0.03459 0.75 0
0.06416 0.76176 0.20001 1.0 0
0.08059 0.33856 0.01476 0.25 0
0.06116 0.56113 0.01549 1.0 0
0.06401 0.19436 0.2742 0.25 0
0.08243 0.60502 0.14233 0.5 1
0.06136 0.56113 0.01549 1.0 0
0.06253 0.07524 0.02711 0.0 1
0.08207 0.97806 0.05388 0.5 0
0.6762 0.92163 0.0 0.0 0
0.06556 0.30094 0.02962 1.0 0
0.06222 0.53918 0.22994 0.0 1
0.11445 0.90282 3e-05 0.5 1
0.07038 0.83699 0.48155 0.75 0
0.05528 0.66144 0.12065 0.5 1
0.08166 0.85266 5e-05 0.0 0
0.0616 0.31975 0.05337 1.0 0
0.11581 0.77743 1e-05 0.75 1
0.06269 0.19436 0.31813 1.0 0
0.06176 0.50784 0.48101 1.0 0
0.11191 0.23197 1e-05 0.0 0
0.0635 0.82132 0.27348 1.0 1
0.06147 0.41379 0.13084 0.75 0
0.06514 0.53292 0.00915 0.75 0
0.06082 0.53292 0.00915 1.0 0
0.06227 0.39812 0.00014 1.0 1
0.06446 0.84953 0.51521 0.75 0
0.06047 0.05329 0.10289 0.25 0
0.06575 0.31034 0.04748 0.75 0
0.11625 0.77743 1e-05 0.75 1
0.06224 0.52351 0.02544 1.0 1
0.10973 0.3511 8e-05 0.0 1
0.08046 0.33229 0.0 0.0 0
0.08166 0.82445 5e-05 0.75 1
0.06718 0.28213 0.16174 0.75 0
0.06207 0.01254 0.0 0.0 1
0.05993 0.11912 0.0003 0.0 0
0.06275 0.85893 0.0142 1.0 0
0.07962 0.39812 0.09259 1.0 1
0.06801 0.84326 0.02955 0.75 0
0.07917 0.95298 9e-05 1.0 0
0.06379 0.84639 0.24525 1.0 1
0.06097 0.53292 0.00915 0.75 0
0.06502 0.14107 0.26985 0.75 0
0.06381 0.05329 0.1029 0.0 1
0.65342 0.95925 0.08426 0.0 1
0.0678 0.31975 0.05512 0.0 1
0.06307 0.53292 0.03459 1.0 0
0.0809 0.52978 0.00305 0.0 1
0.06218 0.17868 0.0543 0.75 0
0.11446 0.77743 0.46703 0.75 1
0.71274 0.59248 0.00019 1.0 1
0.0805 0.33856 0.01476 0.25 0
0.12053 0.95298 0.03426 0.75 1
0.06468 0.53292 0.00915 1.0 0
0.06114 0.5674 0.00977 0.25 1
0.06209 0.01254 0.0036 0.0 1
0.06175 0.56113 0.0155 0.5 0
0.06147 0.22571 0.05962 1.0 0
0.06543 0.2069 0.02534 0.25 0
0.06239 0.19436 0.2742 1.0 0
0.06099 0.83699 0.21086 0.75 0
0.10973 0.3511 4e-05 0.0 0
0.10912 0.30408 0.02371 0.0 0
0.06097 0.28527 0.13231 1.0 0
0.12167 0.25705 0.0 0.0 0
0.12387 0.95298 7e-05 0.75 0
0.06384 0.28527 0.14203 0.25 0
0.06193 0.82132 0.00015 1.0 1
0.06149 0.22571 0.0 0.0 0
0.06162 0.30408 0.03281 0.75 0
0.07872 0.50157 0.09357 1.0 0
0.06074 0.53292 0.03459 1.0 0
0.10973 0.3511 0.0 0.0 1
0.06234 0.56113 0.08214 0.5 0
0.06471 0.71787 0.28371 0.25 0
0.67018 0.58621 0.06546 0.5 0
0.00299 0.49843 0.00349 0.25 1
0.06228 0.28527 0.19194 1.0 0
0.06368 0.84326 0.02955 0.5 0
0.06249 0.56113 0.0155 0.25 0
0.07979 0.82445 0.0003 0.25 1
0.06135 0.28527 0.00472 0.0 1
0.05835 0.09718 0.09824 0.75 0
0.06451 0.01567 0.0 0.0 0
0.06071 0.28527 0.16178 1.0 0
0.06246 0.56113 0.01549 1.0 0
0.06413 0.53292 0.03459 1.0 0
0.08271 0.71473 0.58708 0.0 1
0.0622 0.31975 0.04945 0.25 0
0.06171 0.14107 0.00029 0.5 0
0.06403 0.20063 0.33824 1.0 0
0.06206 0.05016 0.09899 0.25 0
0.06229 0.2069 0.02534 0.75 0
0.06258 0.42633 0.00537 0.5 0
0.06718 0.05016 0.00358 0.5 0
0.06153 0.19436 0.2742 1.0 0
0.06596 0.84326 0.02955 1.0 0
0.00299 0.68652 0.00024 0.25 0
0.06497 0.01567 0.0 0.0 0
0.06073 0.55486 0.42691 0.5 0
0.06114 0.60188 0.00165 0.25 0
0.06124 0.85893 0.01905 0.75 0
0.06421 0.19436 0.2742 0.75 0
0.06223 0.19436 0.2742 1.0 0
0.07707 0.2163 0.0 0.0 0
0.06148 0.28213 0.16175 1.0 0
0.06034 0.77429 0.03789 0.0 0
0.06225 0.20063 0.33824 0.5 0
0.06005 0.57367 0.01885 0.75 0
0.06117 0.30408 0.03328 1.0 0
0.11764 0.77743 3e-05 0.75 1
0.06201 0.76489 0.46606 1.0 0
0.06254 0.01254 0.0 0.0 1
0.06105 0.85893 0.0142 0.5 0
0.07945 0.50157 0.09357 0.75 0
0.06371 0.76176 0.00057 0.25 0
0.06232 0.40752 0.00836 0.0 0
0.06115 0.53292 0.00915 0.75 0
0.12181 0.95298 7e-05 0.75 0
0.0612 0.83699 0.26436 1.0 1
0.06472 0.31975 0.05486 1.0 0
0.08486 0.90909 0.07295 0.5 0
0.06224 0.31975 0.04945 1.0 0
0.06192 0.14107 0.26985 1.0 0
0.06267 0.15987 0.39659 0.5 0
0.062 0.81505 0.21991 0.75 0
0.08979 0.44514 0.06381 0.5 1
0.08431 0.44514 0.00307 0.5 1
0.0616 0.30094 0.02962 1.0 0
0.06147 0.17868 0.0491 0.75 0
0.06407 0.01567 0.0 0.0 0
0.06129 0.76176 0.19638 0.75 0
0.06558 0.56113 0.01549 1.0 0
0.68183 0.85893 3e-05 0.25 1
0.06163 0.55486 0.0689 0.75 0
0.06243 0.1442 0.37278 0.25 0
0.12007 0.77743 1e-05 0.75 1
0.06351 0.01567 0.0 0.0 0
0.06134 0.17868 0.05379 0.75 0
0.06048 0.84326 0.02955 1.0 0
0.06452 0.02194 0.0 0.0 1
0.06129 0.50784 0.48101 0.5 1
0.06578 0.83699 0.47768 0.75 0
0.08456 0.40439 0.42264 0.25 0
0.06183 0.28527 0.19194 0.0 1
0.06627 0.56113 0.01549 1.0 0
0.06308 0.17868 0.0538 0.0 1
0.06325 0.71787 0.28371 0.75 0
0.06323 0.57367 0.00908 0.75 1
0.06237 0.28213 0.16175 0.5 0
0.06294 0.5674 0.00977 1.0 0
0.1164 0.77743 5e-05 0.75 0
0.06379 0.53292 0.03459 1.0 0
0.08074 0.58621 4e-05 0.5 0
0.06135 0.22257 0.02077 0.5 0
0.06114 0.53292 0.03459 1.0 0
0.08255 0.33856 0.0 0.0 0
0.11731 0.77743 1e-05 0.75 1
0.20715 0.38558 0.00023 0.0 1
0.08062 0.47649 0.00033 0.75 0
0.06159 0.05329 0.10289 0.25 0
0.06071 0.55486 0.0343 1.0 0
0.06219 0.55486 0.0343 1.0 0
0.12076 0.77743 0.4675 0.75 1
0.06607 0.39812 0.00017 1.0 1
0.06234 0.89342 0.08257 0.5 1
0.04255 0.94044 0.01499 0.5 0
0.0796 0.6395 0.09735 1.0 0
0.00057 0.65204 0.02901 1.0 0
0.06145 0.0 0.0 0.0 1
0.06452 0.90596 0.0343 0.75 0
0.06305 0.82132 0.27027 1.0 0
0.06162 0.84326 0.24041 0.25 1
0.11891 0.90282 0.57885 0.75 1
0.69105 0.58621 2e-05 0.0 1
0.06431 0.52351 0.02544 1.0 1
0.06118 0.8652 0.01532 0.75 0
0.06162 0.56113 0.01549 1.0 0
0.0756 0.9373 0.10756 1.0 0
0.0805 0.77429 9e-05 1.0 0
0.06122 0.2069 0.02534 0.5 0
0.06162 0.84639 0.51507 0.75 0
0.06214 0.34169 0.12299 1.0 0
0.06323 0.31975 0.04873 1.0 0
0.12197 0.40752 0.42222 0.25 1
0.06301 0.19436 0.2742 1.0 0
0.06375 0.0094 1e-05 0.25 0
0.06341 0.05329 0.1029 0.25 0
0.06193 0.19436 0.2742 0.75 0
0.10344 0.22257 0.0 0.0 1
0.06398 0.05016 0.10259 0.5 0
0.06212 0.09718 0.10316 0.75 0
0.06176 0.69592 0.00058 1.0 0
0.06374 0.09718 0.09824 0.75 0
0.08979 0.82759 0.23941 0.5 0
0.72311 0.53918 0.0 0.0 1
0.06082 0.58934 0.02944 1.0 0
0.07957 0.95298 0.06953 1.0 1
0.07957 0.50784 0.00101 1.0 0
0.06156 0.82132 0.00015 1.0 1
0.08975 0.87147 0.51472 0.5 0
0.06228 0.30408 0.03328 1.0 0
0.0858 0.95298 0.078 0.5 0
0.06281 0.52351 0.02544 1.0 1
0.06734 0.05329 0.1029 0.25 0
0.70041 0.59248 2e-05 1.0 0
0.07368 0.9373 0.10756 0.0 1
0.0608 0.53292 0.03459 1.0 0
0.07633 0.87461 0.51139 0.75 0
0.06118 0.42006 0.02289 1.0 1
0.0805 0.82445 0.24848 1.0 1
0.06455 0.1442 0.37278 0.5 0
0.07956 0.3511 0.00987 0.25 0
0.06288 0.40752 0.11683 0.75 0
0.06114 0.76489 0.41199 0.25 0
0.06466 0.05329 0.09694 0.5 0
0.06151 0.15047 0.00517 0.5 0
0.07957 0.77429 9e-05 1.0 0
0.12363 0.82132 0.00053 0.0 0
0.0651 0.83699 0.19763 0.75 1
0.06265 0.09718 0.09824 0.0 1
0.06342 0.21003 0.33026 0.5 1
0.06403 0.50784 0.22717 0.75 0
0.06332 0.31034 0.04748 0.75 0
0.06179 0.01567 0.0 0.0 0
0.06414 0.55486 0.29615 1.0 0
0.13627 0.38558 0.004 0.0 1
0.06598 0.0 1e-05 0.0 1
0.06336 0.01254 0.0543 0.0 0
0.06319 0.57367 0.01885 1.0 0
0.08062 0.85266 6e-05 0.75 1
0.061 0.8652 0.01532 1.0 0
0.67169 0.92476 0.03327 0.0 1
0.06261 0.12226 0.00027 0.0 1
0.06408 0.05329 0.09694 0.25 0
0.06528 0.01567 0.0 0.0 0
0.06006 0.50784 0.24104 0.25 1
0.06196 0.76489 0.20075 1.0 0
0.06284 0.83699 0.21086 1.0 0
0.06174 0.82132 0.27464 0.75 0
0.06075 0.01254 0.0 0.0 1
0.06164 0.28527 0.16178 0.75 0
0.66112 0.62069 0.01505 0.25 1
0.06067 0.50784 0.20627 1.0 0
0.06518 0.1442 0.37278 0.5 0
0.06059 0.15047 0.38287 0.5 1
0.06564 0.2069 0.02534 1.0 0
0.11764 0.77743 1e-05 0.75 1
0.08084 0.58621 4e-05 1.0 0
0.0619 0.84326 0.02955 1.0 0
0.12272 0.22257 0.0 0.0 0
0.06067 0.84326 0.02955 1.0 1
0.06723 0.50784 0.481 0.5 0
0.66394 0.82445 0.00041 0.0 1
0.06639 0.31975 0.04873 0.5 1
0.06425 0.31975 0.05338 1.0 0
0.06639 0.69906 0.00472 0.5 0
0.06405 0.34169 0.17244 1.0 0
0.08166 0.47649 0.03406 0.75 1
0.06197 0.85893 0.0142 1.0 0
0.06164 0.31975 0.05019 0.75 0
0.084 0.40439 0.45811 0.25 0
0.06375 0.0 0.0 0.0 1
0.0627 0.19436 0.2742 1.0 0
0.11729 0.95298 7e-05 0.75 0
0.08067 0.47649 0.00034 0.5 1
0.08635 0.40752 0.00527 0.0 1
0.07133 0.88715 0.06903 0.0 1
0.0635 0.28527 0.16659 1.0 0
0.08722 0.7837 0.59444 0.0 1
0.06148 0.22571 0.05962 1.0 0
0.66084 0.50157 0.0 0.0 1
0.06189 0.8652 1e-05 1.0 0
0.06269 0.55486 0.03431 1.0 0
0.05229 0.2069 0.02534 1.0 0
