DurationNormal CycleNormal IdleTimeNormal ZeroCountNormal Verdict
0.0009 0.55522 0.0 1.0 0
3e-05 0.54328 0.0 1.0 0
1e-05 0.19403 0.0 1.0 0
2e-05 0.19701 0.0 1.0 0
0.00119 0.6209 0.0 1.0 0
4e-05 0.96119 0.0 1.0 0
6e-05 0.6597 0.0 1.0 0
0.00144 0.97015 0.0 1.0 0
2e-05 0.02388 0.0 0.5 0
0.00543 0.09851 0.0 1.0 0
0.00023 0.66567 0.0 1.0 0
0.00613 0.54328 0.0 1.0 0
0.00481 0.57015 -0.01112 1.0 0
8e-05 0.60597 0.0 1.0 0
0.00097 0.76418 0.0 1.0 0
0.00014 0.54925 0.0 1.0 0
0.03646 0.50448 -0.21907 0.75 0
0.0029 0.57015 0.0 1.0 0
0.00762 0.99701 0.0 0.75 0
1e-05 0.42388 0.0 1.0 0
5e-05 0.04179 0.0 1.0 0
0.00438 0.14925 0.0 1.0 0
0.00323 0.35821 0.0 1.0 0
7e-05 0.71642 0.0 1.0 0
0.00018 0.33731 0.0 1.0 0
0.00011 0.84179 0.0 1.0 0
0.01217 0.23284 0.0 1.0 0
0.00069 0.69254 0.0 1.0 0
2e-05 0.74925 0.0 1.0 0
1e-05 0.05672 0.0 1.0 0
1e-05 0.12836 0.0 1.0 0
0.00013 0.44179 0.0 1.0 0
0.00257 0.96418 0.0 1.0 0
0.00179 0.92239 0.0 1.0 0
1e-05 0.89254 0.0 1.0 0
0.00023 0.08358 0.0 1.0 0
0.00265 0.17612 -0.28534 1.0 0
0.00139 0.14627 0.0 1.0 0
2e-05 0.9194 0.0 1.0 0
0.00399 0.42388 -0.04591 1.0 0
1e-05 0.51045 0.0 1.0 0
0.00021 0.70448 0.15837 1.0 0
4e-05 0.35821 0.0 1.0 0
0.0007 0.55522 0.0 1.0 0
1e-05 0.93134 0.0 1.0 0
6e-05 0.4209 0.0 1.0 0
0.0301 0.13433 0.0 1.0 0
0.00137 0.35821 0.0 1.0 0
0.00422 0.11045 0.0 1.0 0
9e-05 0.1791 0.0 1.0 0
0.0002 0.50746 -0.07203 1.0 0
0.00135 0.56119 0.0 1.0 0
4e-05 0.54925 0.0 1.0 0
0.01365 0.35821 0.0 1.0 0
6e-05 0.18806 0.0 1.0 0
0.0 0.96716 0.0 1.0 0
0.00241 0.14328 0.0 1.0 0
3e-05 0.59701 0.0 1.0 0
0.01446 0.66269 0.0 1.0 0
2e-05 0.66269 0.0 1.0 0
0.00505 0.20896 0.0 1.0 0
7e-05 0.12239 0.0 1.0 0
0.00064 0.78209 -0.00561 1.0 0
5e-05 0.63881 0.0 1.0 0
2e-05 0.8209 0.0 1.0 0
0.00449 0.68955 0.0 1.0 0
1e-05 0.92836 0.0 1.0 0
0.00125 0.76716 0.0 1.0 0
0.00041 0.11642 0.0 1.0 0
0.00123 0.93433 0.0 1.0 0
6e-05 0.99104 0.0 1.0 0
0.00239 0.98209 0.0 1.0 0
0.00013 0.01791 0.0 1.0 0
2e-05 0.4209 0.0 1.0 0
0.00069 0.7791 0.0 1.0 0
0.00588 0.75224 0.0 1.0 0
2e-05 0.66866 0.0 1.0 0
2e-05 0.71642 0.0 1.0 0
0.00412 0.20299 0.0 1.0 0
0.00023 0.60597 0.0 1.0 0
2e-05 0.96418 0.0 1.0 0
0.00595 0.6209 0.0 1.0 0
0.0062 0.5403 0.0 1.0 0
2e-05 0.67761 0.0 1.0 0
0.00138 0.90746 0.0 1.0 0
7e-05 0.66866 0.0 1.0 0
0.00432 0.32537 0.0 1.0 0
1e-05 0.10149 0.0 1.0 0
0.01069 0.41791 0.0 1.0 0
2e-05 0.82985 0.0 1.0 0
7e-05 0.50448 0.0 1.0 0
2e-05 0.6597 0.0 1.0 0
0.00062 0.98806 0.0 1.0 0
0.00041 0.95224 0.0 1.0 0
0.00023 0.79104 0.0 1.0 0
0.00184 0.9194 0.0 1.0 0
2e-05 0.6597 0.0 1.0 0
3e-05 0.09552 0.0 1.0 0
1e-05 0.64776 0.0 1.0 0
0.00019 0.05373 0.0 1.0 0
0.00087 0.94328 0.0 1.0 0
0.02855 0.65672 -0.13439 1.0 0
0.001 0.76418 0.0 1.0 0
1e-05 0.59104 0.0 1.0 0
0.01957 0.17313 0.0 1.0 0
0.0006 0.79701 0.0 1.0 0
0.00019 0.96716 0.0 1.0 0
4e-05 0.59104 0.0 1.0 0
0.01068 0.16418 0.0 1.0 0
2e-05 0.02388 0.0 0.5 0
0.0509 0.35821 0.0 1.0 0
2e-05 0.13134 0.0 1.0 0
2e-05 0.50149 0.0 1.0 0
0.01363 0.73731 0.0 1.0 0
0.03143 0.78806 0.0 1.0 0
2e-05 0.53731 0.0 1.0 0
0.00013 0.75224 0.0 1.0 0
3e-05 0.73433 0.0 1.0 0
0.00144 0.84179 0.0 1.0 0
0.0 0.07463 0.0 1.0 0
5e-05 0.19104 0.0 1.0 0
0.00055 0.20597 -0.18798 1.0 0
0.00057 0.54925 0.0 1.0 0
1e-05 0.5194 0.0 1.0 0
4e-05 0.19403 0.0 1.0 0
3e-05 0.54328 0.0 1.0 0
0.0 0.52239 0.0 1.0 0
4e-05 0.45672 0.0 1.0 0
1e-05 0.74328 0.0 1.0 0
0.0025 0.61194 0.0 1.0 0
0.01505 0.68358 0.0 1.0 0
0.00027 0.64478 0.0 1.0 0
0.00039 0.98507 0.0 1.0 0
1e-05 0.41791 0.0 1.0 0
0.00041 0.98209 0.0 1.0 0
0.00023 0.57313 0.0 1.0 0
0.00016 0.51642 0.0 1.0 0
0.00366 0.6209 0.0 1.0 0
0.00393 0.56716 0.0 1.0 0
6e-05 0.20299 0.0 1.0 0
0.00017 0.00299 0.0 0.25 0
2e-05 0.78806 0.0 1.0 0
0.00058 0.00299 0.0 0.5 0
0.00016 0.04776 0.0 1.0 0
0.00113 0.6806 0.0 1.0 0
2e-05 0.02388 0.0 0.5 0
3e-05 0.64776 0.0 1.0 0
0.0011 0.69254 -0.03235 1.0 0
3e-05 0.5403 0.0 1.0 0
2e-05 0.95224 0.0 1.0 0
3e-05 0.90448 0.0 1.0 0
0.00412 0.01194 -0.08626 1.0 0
0.0001 0.87164 0.0 1.0 0
0.03326 0.58209 0.0 1.0 0
0.00207 0.64776 0.0 1.0 0
0.0003 0.07463 0.0 1.0 0
0.00018 0.16119 0.0 1.0 0
6e-05 0.68358 0.0 1.0 0
0.00081 0.14627 0.0 1.0 0
0.01159 0.11642 0.0 1.0 0
8e-05 0.19403 0.0 1.0 0
0.00762 0.1791 0.0 1.0 0
0.00015 0.50149 0.0 1.0 0
0.00097 0.17015 0.0 1.0 0
0.0057 0.13433 0.0 1.0 0
4e-05 0.78806 0.0 1.0 0
0.00036 0.07761 0.0 1.0 0
0.00037 0.18806 0.0 1.0 0
0.00887 0.9194 0.0 1.0 0
1e-05 0.94328 0.0 1.0 0
0.03397 0.46269 0.0 1.0 0
1e-05 0.58209 0.0 1.0 0
6e-05 0.56119 0.0 1.0 0
0.00084 0.09552 0.0 1.0 0
2e-05 0.66866 0.0 1.0 0
8e-05 0.90448 0.0 1.0 0
0.01136 0.61791 0.09001 1.0 0
0.00525 0.1403 0.0 1.0 0
0.00221 0.62388 0.0 1.0 0
0.00037 0.0806 0.0 1.0 0
0.00217 0.61194 0.0 1.0 0
0.0016 0.16716 -0.28202 1.0 0
0.00029 0.20896 0.0 1.0 0
4e-05 0.74925 0.0 1.0 0
1e-05 0.45672 0.0 1.0 0
0.00019 0.97612 0.3162 1.0 0
0.00057 0.99701 0.0 1.0 0
2e-05 0.99701 0.0 1.0 0
9e-05 0.34925 0.0 1.0 0
0.00027 0.70746 0.0 1.0 0
3e-05 0.66269 0.0 1.0 0
0.00075 0.69851 0.0 1.0 0
2e-05 0.9194 0.0 1.0 0
0.0164 0.28358 0.0 1.0 0
0.00042 0.93433 -0.5452 1.0 0
0.00156 0.66567 0.0 1.0 0
5e-05 0.13433 0.0 1.0 0
0.00056 0.13134 0.0 1.0 0
0.00015 0.04179 0.0 1.0 0
0.00324 0.75224 0.0 1.0 0
3e-05 0.30448 0.0 1.0 0
0.00656 0.99104 0.0 1.0 0
1e-05 0.13433 0.0 1.0 0
2e-05 0.47164 0.0 1.0 0
0.00535 0.77015 0.0 1.0 0
0.00078 0.10746 0.0 1.0 0
8e-05 0.55224 0.0 1.0 0
0.0003 0.09552 -0.27186 1.0 0
0.0 0.44776 0.0 1.0 0
5e-05 0.63284 0.0 1.0 0
0.00019 0.44776 -0.0723 1.0 0
0.00568 0.60896 0.0 1.0 0
8e-05 0.67761 0.0 1.0 0
0.00014 0.30746 0.0 1.0 0
0.00147 0.58209 0.0 1.0 0
0.00084 0.91343 0.0 1.0 0
0.00027 0.01194 -0.98872 1.0 0
0.00022 0.19104 0.0 1.0 0
1e-05 0.05672 0.0 1.0 0
0.00488 0.17612 0.0 1.0 0
1e-05 0.48358 0.0 1.0 0
0.00167 0.10149 0.0 1.0 0
0.00588 0.07164 0.0 1.0 0
0.01305 0.85075 0.0 1.0 0
0.00021 0.1194 0.0 1.0 0
0.0059 0.18806 0.0 1.0 0
0.00294 0.55522 -0.1743 1.0 0
0.0056 0.46866 0.0 1.0 0
0.00617 0.63582 0.0 1.0 0
4e-05 0.66269 0.0 1.0 0
2e-05 0.13433 0.0 1.0 0
2e-05 0.19403 0.0 1.0 0
0.0004 0.98806 0.6325 1.0 0
0.0003 0.00896 0.0 0.0 0
3e-05 0.99104 0.0 1.0 0
0.00014 0.2 0.0 1.0 0
4e-05 0.69254 0.0 1.0 0
0.0001 0.09851 0.0 1.0 0
0.00115 0.80597 0.0 1.0 0
0.00032 0.48358 0.0 1.0 0
0.00019 0.99701 0.0 1.0 0
9e-05 0.75224 0.0 1.0 0
0.0015 0.6806 0.0 1.0 0
5e-05 0.34925 0.0 1.0 0
0.00524 0.00896 0.0 1.0 0
0.01045 0.20299 0.0 1.0 0
1e-05 0.6597 0.0 1.0 0
0.0014 0.03582 0.0 1.0 0
2e-05 0.83582 0.08251 1.0 0
2e-05 0.92836 0.0 1.0 0
0.00194 0.96418 0.0 1.0 0
0.00771 0.2 0.0 1.0 0
0.0 0.83582 -0.06408 1.0 0
0.00093 0.23881 0.0 1.0 0
0.00062 0.50448 -0.11382 1.0 0
0.00033 0.97612 0.0 1.0 0
0.0023 0.18209 -0.22586 1.0 0
2e-05 0.47164 0.0 1.0 0
0.0001 0.80597 0.0 1.0 0
2e-05 0.63881 0.0 1.0 0
4e-05 0.14925 0.0 1.0 0
0.00024 0.70448 0.0 1.0 0
0.03233 0.79701 0.0 1.0 0
0.00152 0.04776 -0.45038 1.0 0
0.00132 0.20896 0.0 1.0 0
0.00011 0.8209 0.0 1.0 0
3e-05 0.99701 0.0 1.0 0
0.00135 0.75522 0.0 1.0 0
1e-05 0.52537 -0.06187 1.0 0
5e-05 0.20597 0.0 1.0 0
0.0001 0.74627 0.0 1.0 0
0.00135 0.20299 0.0 1.0 0
6e-05 0.09552 0.0 1.0 0
0.00499 0.54328 0.01728 1.0 0
0.00692 0.10149 0.0 1.0 0
0.00898 0.8209 0.0 1.0 0
0.00044 0.13433 0.0 1.0 0
9e-05 0.9194 0.0 1.0 0
1e-05 0.95821 0.0 1.0 0
0.00059 0.17612 0.0 1.0 0
0.0008 0.19701 0.0 1.0 0
1e-05 0.6597 0.0 1.0 0
2e-05 0.20299 0.0 1.0 0
5e-05 0.52537 0.0 1.0 0
2e-05 0.4209 0.0 1.0 0
0.00038 0.20896 0.0 1.0 0
0.02606 0.74925 0.0 1.0 0
8e-05 0.74627 0.30087 1.0 0
6e-05 0.75224 0.0 1.0 0
0.0 0.14627 -0.2581 1.0 0
0.00148 0.94627 0.0 1.0 0
1e-05 0.45672 0.0 1.0 0
1e-05 0.64478 0.0 1.0 0
0.00097 0.80597 0.0 1.0 0
0.00455 0.94328 0.0 1.0 0
2e-05 0.27761 0.0 1.0 0
0.00044 0.17015 0.0 1.0 0
0.0 0.00299 -0.36278 0.0 0
1e-05 0.01194 0.0 0.25 0
1e-05 0.05672 0.0 1.0 0
1e-05 0.19701 0.0 1.0 0
0.00017 0.35821 0.0 1.0 0
1e-05 0.99104 0.0 1.0 0
1e-05 0.93433 0.0 1.0 0
0.00027 0.94627 0.0 1.0 0
5e-05 0.74925 -0.63784 1.0 0
4e-05 0.50149 0.0 1.0 0
0.00501 0.95224 0.3686 1.0 0
7e-05 0.96418 0.0 1.0 0
9e-05 0.68657 -0.66066 1.0 0
5e-05 0.45373 0.0 1.0 0
0.0 0.93134 0.0 1.0 0
0.00029 0.56716 0.0 1.0 0
2e-05 0.20299 0.0 1.0 0
0.0011 0.04478 0.0 1.0 0
0.00041 0.72836 0.0 1.0 0
2e-05 0.99104 0.0 1.0 0
2e-05 0.66866 0.06401 1.0 0
0.01466 0.89254 0.3596 1.0 0
2e-05 0.87164 0.0 1.0 0
1e-05 0.07463 0.0 1.0 0
0.00103 0.07463 0.0 1.0 0
2e-05 0.60896 0.0 1.0 0
0.00051 0.50149 0.0 1.0 0
7e-05 0.55522 0.0 1.0 0
0.00095 0.17313 -0.0116 1.0 0
0.00025 0.94627 0.0 1.0 0
0.0101 0.21493 0.00575 1.0 0
1e-05 0.73433 0.0 1.0 0
0.04342 0.75821 0.0 1.0 0
0.00016 0.7791 0.35848 1.0 0
0.0001 0.66567 0.0 1.0 0
0.00158 0.50149 0.0 1.0 0
2e-05 0.4209 0.0 1.0 0
2e-05 0.7194 0.0 1.0 0
0.00112 0.01493 -0.4495 1.0 0
7e-05 0.14627 0.0 1.0 0
0.03445 0.10149 0.0 1.0 0
2e-05 0.61493 0.0 1.0 0
5e-05 0.89851 0.0 1.0 0
2e-05 0.92836 0.0 1.0 0
2e-05 0.10149 0.0 1.0 0
0.00506 0.58806 0.20678 1.0 0
0.00038 0.61493 0.0 1.0 0
2e-05 0.75224 0.0 1.0 0
1e-05 0.8597 0.0 1.0 0
0.02291 0.20299 0.0 1.0 0
0.0001 0.98806 0.0 1.0 0
0.00113 0.47761 0.0 1.0 0
8e-05 0.67761 0.0 1.0 0
0.00793 0.04776 0.0 1.0 0
0.03305 0.01791 -0.31426 1.0 0
4e-05 0.06866 0.0 1.0 0
2e-05 0.1791 0.07011 1.0 0
0.00751 0.99701 0.0 1.0 0
7e-05 0.14627 0.0 1.0 0
0.00022 0.66269 0.0 1.0 0
2e-05 0.60896 0.0 1.0 0
2e-05 0.66269 0.0 1.0 0
5e-05 0.59104 0.0 1.0 0
0.00313 0.18209 0.0 1.0 0
3e-05 0.6597 0.05009 1.0 0
9e-05 0.00896 0.0 0.25 0
0.00477 0.78806 0.0 1.0 0
0.00033 0.08358 0.0 1.0 0
1e-05 0.23881 0.0 1.0 0
0.00068 0.13433 0.0 1.0 0
0.00013 0.95522 0.40191 1.0 0
7e-05 0.17612 0.0 1.0 0
1e-05 0.83582 0.0 1.0 0
0.04589 0.11045 0.0 1.0 0
2e-05 0.94328 0.0 1.0 0
7e-05 0.09254 0.0 1.0 0
0.00473 0.49851 0.0 1.0 0
0.00026 0.65075 0.0 1.0 0
0.00115 0.19403 0.0 1.0 0
1e-05 0.77313 0.0 1.0 0
2e-05 0.83582 0.0 1.0 0
0.00027 0.16716 0.0 1.0 0
0.00018 0.77313 0.0 1.0 0
0.00048 0.61493 0.0 1.0 0
2e-05 0.50149 0.0 1.0 0
0.0 0.1194 0.0 1.0 0
0.00011 0.20299 0.0 1.0 0
0.00545 0.83881 0.0 1.0 0
8e-05 0.71343 0.0 1.0 0
0.02697 0.13433 0.0 1.0 0
0.0016 0.32537 0.0 1.0 0
3e-05 0.07463 0.0 1.0 0
0.00174 0.9194 0.0 1.0 0
0.02283 0.77015 0.0 1.0 0
0.00172 0.96119 0.0 1.0 0
0.00143 0.07463 0.0 1.0 0
0.00077 0.5403 0.0 1.0 0
0.03131 0.96119 0.39844 1.0 0
0.0001 0.6 0.0 1.0 0
0.00012 0.71642 0.0 1.0 0
0.0009 0.2209 0.0 1.0 0
2e-05 0.54328 0.0 1.0 0
0.00233 0.49552 0.18227 1.0 0
0.00124 0.56119 0.0 1.0 0
0.00035 0.30448 0.0 1.0 0
0.00189 0.60597 0.0 1.0 0
3e-05 0.90448 0.0 1.0 0
0.01172 0.47463 0.0 1.0 0
0.0011 0.79403 0.0 1.0 0
0.00099 0.74925 -0.11046 1.0 0
0.00013 0.76418 0.0 1.0 0
0.00025 0.5403 0.0 1.0 0
2e-05 0.74627 0.0 1.0 0
1e-05 0.00299 0.0 0.0 0
0.00612 0.03582 0.0 1.0 0
7e-05 0.77313 0.0 1.0 0
5e-05 0.80597 0.0 1.0 0
0.00178 0.78806 0.0 1.0 0
0.00043 0.56119 0.0 1.0 0
3e-05 0.56119 0.0 1.0 0
2e-05 0.77313 0.0 1.0 0
0.00046 0.19104 0.0 1.0 0
0.00757 0.34328 0.0 1.0 0
0.00085 0.70448 0.0 1.0 0
0.00028 0.64478 0.0 1.0 0
0.00041 0.5403 0.0 1.0 0
0.00091 0.04776 0.0 1.0 0
0.00032 0.49552 0.0 1.0 0
2e-05 0.52239 0.0 1.0 0
1e-05 0.93433 0.0 1.0 0
0.00397 0.03881 0.0 1.0 0
0.00028 0.58806 -0.08501 1.0 0
0.00495 0.49254 0.0 1.0 0
0.00167 0.39104 0.0 1.0 0
0.00064 0.76119 0.0 1.0 0
0.00335 0.5194 0.0 1.0 0
0.0 0.34328 0.0 1.0 0
0.00246 0.60597 0.0 1.0 0
0.001 0.50149 -0.74365 1.0 0
0.01649 0.75224 0.0 1.0 0
2e-05 0.6597 0.0 1.0 0
0.00014 0.98507 0.0 1.0 0
8e-05 0.53433 0.0 1.0 0
2e-05 0.87164 0.0 1.0 0
4e-05 0.56119 0.0 1.0 0
0.02138 0.94328 0.0 1.0 0
4e-05 0.54925 0.0 1.0 0
5e-05 0.64776 -0.0711 1.0 0
0.00029 0.78806 0.03849 1.0 0
0.00584 0.21194 0.0 1.0 0
0.00232 0.51642 0.0 1.0 0
4e-05 0.99701 0.0 1.0 0
3e-05 0.8209 0.0 1.0 0
0.00556 0.66269 0.0 1.0 0
0.00352 0.28358 0.0 1.0 0
2e-05 0.60896 0.0 1.0 0
0.00375 0.47164 0.0 1.0 0
0.00028 0.56119 0.0 1.0 0
5e-05 0.99104 0.0 1.0 0
6e-05 0.62985 0.0 1.0 0
0.00572 0.74925 0.11316 1.0 0
2e-05 0.41791 0.0 1.0 0
0.01651 0.15522 0.0 1.0 0
0.00117 0.93134 0.0 1.0 0
6e-05 0.6209 0.0 1.0 0
5e-05 0.64776 0.0 1.0 0
0.00221 0.96119 0.0 1.0 0
0.00287 0.96119 0.0 1.0 0
0.00618 0.47164 0.22203 1.0 0
2e-05 0.32239 0.0 1.0 0
6e-05 0.1791 0.0 1.0 0
5e-05 0.68358 0.0 1.0 0
0.00706 0.63881 0.0 1.0 0
0.01435 0.9791 0.64512 1.0 0
4e-05 0.02388 0.0 1.0 0
4e-05 0.71642 0.0 1.0 0
2e-05 0.06269 0.0 1.0 0
0.00429 0.98507 0.61477 1.0 0
0.00595 0.19104 -0.21976 1.0 0
2e-05 0.12836 0.0 1.0 0
0.00434 0.79104 0.0 1.0 0
0.00011 0.20299 0.0 1.0 0
2e-05 0.93433 0.0 1.0 0
2e-05 0.93433 0.0 1.0 0
0.00044 0.76119 0.0 1.0 0
0.00011 0.1791 0.0 1.0 0
2e-05 0.78507 0.0 1.0 0
0.00309 0.55224 0.0 1.0 0
0.00361 0.61493 -0.058 1.0 0
2e-05 0.70149 0.28167 1.0 0
0.00012 0.03582 0.0 1.0 0
7e-05 0.99403 0.0 1.0 0
0.0008 0.11343 0.0 1.0 0
0.00287 0.6209 0.00438 1.0 0
6e-05 0.59104 0.0 1.0 0
0.00019 0.7194 0.0 1.0 0
0.00158 0.77612 0.0 1.0 0
1e-05 0.74328 0.0 1.0 0
2e-05 0.1194 -0.30286 1.0 0
0.00045 0.02687 0.0 1.0 0
0.00031 0.60896 0.0 1.0 0
0.00055 0.00299 0.0 0.0 0
0.00014 0.04179 0.0 1.0 0
9e-05 0.64776 0.0 1.0 0
0.00018 0.11642 0.0 1.0 0
4e-05 0.19403 0.0 1.0 0
2e-05 0.95821 0.18747 1.0 0
6e-05 0.68358 0.0 1.0 0
2e-05 0.71642 0.0 1.0 0
2e-05 0.17015 0.02733 1.0 0
0.00066 0.66269 0.0 1.0 0
0.0001 0.51343 0.0 1.0 0
2e-05 0.1791 0.0 1.0 0
0.00036 0.03284 0.0 1.0 0
0.01705 0.51045 0.0 1.0 0
0.00602 0.47761 0.1809 1.0 0
0.00466 0.70746 0.0 1.0 0
6e-05 0.16716 0.0 1.0 0
0.00249 0.02687 0.0 1.0 0
0.00119 0.96418 0.0 1.0 0
3e-05 0.10448 0.0 1.0 0
1e-05 0.64776 0.0 1.0 0
0.00085 0.20896 0.0 1.0 0
1e-05 0.45672 0.0 1.0 0
3e-05 0.90746 0.0 1.0 0
0.00062 0.47463 0.0 1.0 0
3e-05 0.62985 0.0 1.0 0
2e-05 0.11642 0.0 1.0 0
0.01622 0.03881 0.0 1.0 0
5e-05 0.9194 0.0 1.0 0
0.00624 0.57015 0.18653 1.0 0
0.0003 0.66269 0.0 1.0 0
4e-05 0.06866 0.0 1.0 0
0.00022 0.97612 0.47001 1.0 0
2e-05 0.0 0.0 0.0 0
0.0001 0.17612 0.0576 1.0 0
0.00051 0.78806 0.0 1.0 0
0.0018 0.8597 0.0 1.0 0
0.00011 0.62388 0.0 1.0 0
1e-05 0.21791 0.0 1.0 0
0.0002 0.64776 0.0 1.0 0
8e-05 0.13134 0.0 1.0 0
0.01023 0.65672 0.0 1.0 0
0.0004 0.51642 0.0 1.0 0
0.00065 0.27761 0.08484 1.0 0
0.00338 0.50149 0.0 1.0 0
0.0125 0.62388 0.0 1.0 0
0.00105 0.60597 0.0 1.0 0
0.02196 0.35821 -0.10441 1.0 0
0.00717 0.06567 -0.2467 1.0 0
2e-05 0.66269 0.0 1.0 0
2e-05 0.71343 0.0 1.0 0
0.00216 0.14627 0.0 1.0 0
0.00948 0.13433 -0.04394 1.0 0
